,identifier,T-Statistics,pvalue,mean(group1),mean(group2),std(group1),std(group2),log2FC,test,correction,padj,rejected,group1,group2,FC,-log10 pvalue,Method
919,P23003,2.361590468736678,0.05616193440345809,27.04426013510221,26.07613269434202,0.6491941732941676,0.28760578569257017,0.9681274407601883,t-Test,FDR correction BH,0.7734300680704799,False,control,10 µm sulforaphane,1.9562997493989853,1.2505579420769775,Unpaired t-test
604,P0AD68,-2.345910029069576,0.057378354029990586,25.871529842245053,26.175619866704096,0.11802204246403451,0.19099527681112782,-0.3040900244590432,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,0.809952930830274,1.2412519141929368,Unpaired t-test
1147,P39099,-2.3355863568483186,0.0581942135594941,26.542879655535927,27.073484953645014,0.3741322160638465,0.12190695061537413,-0.5306052981090872,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,0.6922642262689728,1.2351201965204943,Unpaired t-test
4,P00448,-2.332243610187946,0.058460971201377256,25.141666609678918,25.346100220987875,0.14809429639619287,0.03344333005596146,-0.2044336113089571,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,0.8678793416581373,1.2331339740641896,Unpaired t-test
879,P17169,-2.3290355311394753,0.058718181616713105,28.93482209013578,29.341760887165282,0.2763365473174986,0.12338443171906949,-0.406938797029504,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,0.7542220337743804,1.2312274021051888,Unpaired t-test
310,P0A8D0,2.3245422638604953,0.05908041843030723,26.773847469261028,26.127444069247908,0.3794364292563139,0.2966641907482318,0.6464034000131207,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,1.5652611737025,1.2285564375081928,Unpaired t-test
976,P25889,2.317541226249105,0.059649474745887845,26.87549622177127,26.53458892100747,0.12417285371636817,0.2224751328015454,0.3409073007638028,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,1.2665528697492128,1.2243933762344918,Unpaired t-test
716,P0AF26,2.3095649908936506,0.060304761292309925,25.774863932490064,24.869685058732056,0.33462124696131723,0.5906326270999013,0.9051788737580075,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,1.8727766782664934,1.2196483972902916,Unpaired t-test
2,P00370,-2.3008167039035237,0.06103210047477014,26.895648949639096,27.179083086233703,0.2115067175548786,0.028126872908416433,-0.28343413659460737,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,0.8216329038596893,1.2144416831500044,Unpaired t-test
432,P0A9W9,-2.3002749234700692,0.06107744360694454,26.930231185203258,27.20373230692911,0.17999638147341743,0.10006221451832523,-0.2735011217258503,t-Test,FDR correction BH,0.774719153119665,False,control,10 µm sulforaphane,0.8273093993245116,1.2141191486069638,Unpaired t-test
694,P0AES2,-2.2905336280920747,0.0618987258087622,25.778429061024934,26.171420971514717,0.24227945898102163,0.17208059367531772,-0.39299191048978344,t-Test,FDR correction BH,0.7783091958214795,False,control,10 µm sulforaphane,0.7615486400113369,1.2083182908816439,Unpaired t-test
607,P0ADA5,-2.274586673222869,0.06326806591636747,28.712924242227576,28.96167800454527,0.032492682773058425,0.1866131996688313,-0.24875376231769408,t-Test,FDR correction BH,0.7816892290986575,False,control,10 µm sulforaphane,0.8416231173816665,1.1988154415751122,Unpaired t-test
75,P06959,-2.274310477308181,0.06329205767899387,29.007525355909856,29.38837140721158,0.20086453252311892,0.20923093666727463,-0.3808460513017238,t-Test,FDR correction BH,0.7816892290986575,False,control,10 µm sulforaphane,0.767987081693765,1.1986507848104284,Unpaired t-test
704,P0AEX5,-2.2686104927673587,0.06378930085314079,26.12915618038693,26.543209444957657,0.2822930537521548,0.14228406586075837,-0.4140532645707289,t-Test,FDR correction BH,0.7816892290986575,False,control,10 µm sulforaphane,0.7505118392082002,1.195252157800738,Unpaired t-test
996,P27303,-2.239740054390687,0.06637078732662627,27.05495399197202,27.364707748158008,0.2206362368592742,0.09327095652400025,-0.30975375618598733,t-Test,FDR correction BH,0.7918031498037048,False,control,10 µm sulforaphane,0.8067794511737281,1.1780230304884205,Unpaired t-test
88,P07003,-2.235778930464567,0.06673332592786822,27.910129931476668,28.55224546654263,0.43250560512450004,0.24574435417683177,-0.6421155350659618,t-Test,FDR correction BH,0.7918031498037048,False,control,10 µm sulforaphane,0.6407726451543854,1.1756572297704606,Unpaired t-test
633,P0ADT2,-2.235524060272835,0.06675672275944185,28.347110543304346,28.671631051100604,0.24504580331238388,0.056315558763276735,-0.3245205077962581,t-Test,FDR correction BH,0.7918031498037048,False,control,10 µm sulforaphane,0.7985637518417203,1.175504991981196,Unpaired t-test
168,P0A6K6,2.234998794830459,0.06680496837901244,30.191221355863572,29.796253565662223,0.24654798103746578,0.18139294488954347,0.3949677902013491,t-Test,FDR correction BH,0.7918031498037048,False,control,10 µm sulforaphane,1.3149134029483076,1.1751912372347828,Unpaired t-test
274,P0A7X3,2.225730888631286,0.0676621825085807,30.740935671496956,29.025260292451158,1.3044887184638627,0.2843897229757039,1.7156753790457984,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,3.2845036733583446,1.1696539977371276,Unpaired t-test
1035,P31060,-2.2195870803814333,0.06823670071901189,25.313179833394837,25.74767014551138,0.22880569751447377,0.2502106910246239,-0.4344903121165409,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.7399551262508323,1.165981979703467,Unpaired t-test
947,P24183,-2.2156895066171494,0.06860378034729714,25.578480869238142,26.203991177693535,0.44246381527547113,0.20813894139610484,-0.625510308455393,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.6481904595758807,1.1636519522417104,Unpaired t-test
228,P0A7B1,2.209088368342369,0.06923014441996199,26.440691948015115,26.27658495562608,0.11748296393954684,0.05247397479875801,0.16410699238903348,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,1.1204723069895137,1.1597047624124386,Unpaired t-test
530,P0ABZ4,2.183490248465049,0.07171541072841792,26.12095945397012,25.635308653380534,0.2525017753445179,0.2909538624140435,0.48565080058958543,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,1.4002173620337095,1.144387509950549,Unpaired t-test
812,P0C037,-2.1827625662044623,0.07178738888824532,28.348470319854872,28.679854614423878,0.20383060804876324,0.16613213428659088,-0.33138429456900553,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.7947735167849472,1.1439518429066229,Unpaired t-test
1111,P37340,-2.1822279405326617,0.07184031839258066,25.26840070643013,25.56970728545138,0.1263496829589908,0.20304716076107895,-0.3013065790212508,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.8115171117085993,1.1436317515657737,Unpaired t-test
34,P02931,-2.1722188304552943,0.07283869942364311,27.68580594068628,28.10392135378355,0.14032423654672518,0.30242079842615444,-0.4181154130972722,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.74840162017188,1.1376378173825785,Unpaired t-test
1227,P60438,2.169454472503528,0.07311694427643058,30.421518145482125,29.240728962312247,0.5887284421785921,0.7362871199131484,1.1807891831698782,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,2.267007530135225,1.1359819670501408,Unpaired t-test
701,P0AEU7,-2.168080381643336,0.0732556590722397,30.966494960053552,31.655927864159228,0.5352942930837122,0.12968176779024607,-0.6894329041056757,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.620097550585158,1.1351588199989189,Unpaired t-test
615,P0ADE8,-2.1679048167887376,0.07327340187077264,27.813798843469584,28.195562934459918,0.24519990770188357,0.18140758377799912,-0.3817640909903339,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.7674985388439508,1.1350536449642268,Unpaired t-test
53,P05020,2.1649980451476716,0.07356780674574306,27.91323916347322,27.51523149450184,0.1915504251269339,0.25435611407399544,0.3980076689713812,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,1.3176869561781919,1.1333121912515016,Unpaired t-test
1323,P75745,-2.1548297160292833,0.07460727857410861,26.10140368022317,26.395374072468236,0.1214221818656903,0.20270949720466874,-0.2939703922450647,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.8156542324572137,1.1272188013427054,Unpaired t-test
292,P0A843,-2.1509122594103762,0.07501176082016343,28.16113627954609,28.62826751117033,0.3680189836017552,0.07785323700001458,-0.46713123162424,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.7234016372819727,1.1248706398233255,Unpaired t-test
1041,P31433,-2.1396950284376697,0.0761824477506615,25.954444251079543,26.422811518999932,0.2713392590006247,0.26480046599054724,-0.46836726792038874,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.7227821246820524,1.1181450775200803,Unpaired t-test
865,P15770,-2.139076561747139,0.07624753661135432,25.676778178631007,26.1286051614755,0.33491938986919495,0.14723220362606937,-0.4518269828444943,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.731116399066392,1.1177741828451428,Unpaired t-test
714,P0AF20,-2.1388149009483794,0.07627509155977082,27.00496960096605,27.713607450930994,0.44353392081804244,0.36414527782415834,-0.7086378499649442,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,0.6118976018293186,1.117617262362981,Unpaired t-test
338,P0A8P8,2.1330369380546466,0.07688616515678255,25.752878329819143,25.17412120523789,0.2148960393067081,0.41794707910193984,0.5787571245812551,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,1.4935619971564522,1.1141517998163613,Unpaired t-test
234,P0A7D4,2.129814241332575,0.07722917271890792,30.56109893382759,30.02307786461028,0.2517151136105947,0.3578842336855863,0.5380210692173115,t-Test,FDR correction BH,0.7920098138407152,False,control,10 µm sulforaphane,1.4519794845570204,1.1122186173115391,Unpaired t-test
1271,P64451,-2.112281738151474,0.07912288620030776,26.304086346652845,26.72029409783454,0.12901099395506677,0.3159628954666042,-0.4162077511816946,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,0.749391879068806,1.1016978791711711,Unpaired t-test
450,P0AAC0,2.104132916102,0.08001915813312545,28.333024156082235,27.288975450523147,0.2776896840933666,0.8133268495155509,1.0440487055590886,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,2.062006249994929,1.096806022065512,Unpaired t-test
198,P0A6Y5,2.098582138349704,0.08063561088219212,28.980537005638496,28.16363590687277,0.19158715956297373,0.6464303604692485,0.8169010987657259,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,1.7616179797203557,1.093473119558288,Unpaired t-test
485,P0AB58,-2.0964746556416105,0.08087093002746534,25.054005831228938,25.50818855521394,0.1910248482715125,0.3229701193932382,-0.4541827239850029,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,0.7299235512861327,1.0922075624109158,Unpaired t-test
788,P0AG90,2.090174934584354,0.08157853819802385,28.779867443503527,28.556785624135035,0.16128649643760848,0.09033140695809651,0.2230818193684918,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,1.167224296574875,1.0884240810515275,Unpaired t-test
1109,P37329,2.089553404293718,0.0816486923619964,26.864322993598485,26.57948113274883,0.20725348681236994,0.11310635547882347,0.28484186084965657,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,1.2182767165299542,1.088050766279632,Unpaired t-test
1331,P75829,2.087000124834687,0.08193753575123808,27.76818995605888,27.2744993090301,0.294241360420024,0.28512637903095917,0.4936906470287781,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,1.4080422720624641,1.0865171014730926,Unpaired t-test
8,P00561,-2.0843994610604417,0.08223281106814219,26.700504414521255,26.891859481448304,0.08146118484030908,0.1365565708433378,-0.1913550669270485,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,0.875782746461977,1.0849548634497586,Unpaired t-test
1220,P56258,-2.0827499954849125,0.082420650945272,25.138409411494813,25.375314236576532,0.15948081431259825,0.11567385256615881,-0.2369048250817194,t-Test,FDR correction BH,0.794535075112422,False,control,10 µm sulforaphane,0.8485638798105842,1.0839639598087214,Unpaired t-test
869,P16384,2.075876326594615,0.0832081399619367,26.517856386825542,26.13402736875753,0.14813803098708467,0.28393463807120567,0.3838290180680133,t-Test,FDR correction BH,0.7968143734103341,False,control,10 µm sulforaphane,1.3048002992771417,1.0798341861175556,Unpaired t-test
205,P0A717,2.0493347069463588,0.08632149761263248,30.28049973502672,30.05097905569763,0.1269540542991674,0.1466734180604997,0.22952067932908804,t-Test,FDR correction BH,0.812300221942428,False,control,10 µm sulforaphane,1.172445351539698,1.0638810335793132,Unpaired t-test
1057,P32176,-2.0470737343464287,0.08659212655270142,25.84238831678481,26.251577042329643,0.2753794754562685,0.2098420519717879,-0.40918872554483343,t-Test,FDR correction BH,0.812300221942428,False,control,10 µm sulforaphane,0.753046717383858,1.0625215947051245,Unpaired t-test
552,P0AC92,-2.034090392651604,0.08816293986452749,28.25291283560133,28.714072769781573,0.2822047084736392,0.2730573793475673,-0.4611599341802446,t-Test,FDR correction BH,0.812300221942428,False,control,10 µm sulforaphane,0.726401992903512,1.0547139363501148,Unpaired t-test
150,P0A6D7,2.0295359236583224,0.08872079420075392,29.197440200445087,28.847620222348482,0.13562666895012568,0.2659586175728499,0.3498199780966047,t-Test,FDR correction BH,0.812300221942428,False,control,10 µm sulforaphane,1.2744015954319188,1.051974579173356,Unpaired t-test
1167,P39406,2.0272248293680346,0.08900523599308975,27.532200978470968,26.79875089170964,0.18143711452719993,0.599815344194293,0.7334500867613265,t-Test,FDR correction BH,0.812300221942428,False,control,10 µm sulforaphane,1.6626103374225591,1.0505844439616199,Unpaired t-test
517,P0ABN5,2.0269315961840233,0.08904139217188956,29.452639696467443,28.32297442456585,0.8230908255709564,0.5043453494427823,1.1296652719015938,t-Test,FDR correction BH,0.812300221942428,False,control,10 µm sulforaphane,2.1880796744847317,1.0504080583786168,Unpaired t-test
321,P0A8H6,-2.026694293009649,0.08907066297650189,26.63258785885284,27.11782531915799,0.2846394267333323,0.3015803050559535,-0.48523746030515014,t-Test,FDR correction BH,0.812300221942428,False,control,10 µm sulforaphane,0.7143794769453453,1.0502653151035717,Unpaired t-test
746,P0AFI2,2.0246815792897452,0.08931931901026698,27.06086909862362,26.523007409867624,0.3635748690132439,0.28200538956144083,0.5378616887559957,t-Test,FDR correction BH,0.812300221942428,False,control,10 µm sulforaphane,1.4518190872650227,1.049054596742681,Unpaired t-test
1376,P76445,2.0158444153554234,0.09041943412183463,25.555400338827486,25.15128541707116,0.22770355065690095,0.26213529994403484,0.40411492175632446,t-Test,FDR correction BH,0.8171656358760805,False,control,10 µm sulforaphane,1.3232768448884278,1.0437382152682548,Unpaired t-test
1040,P31224,-2.001230115925293,0.09226890340884757,27.717366913594436,27.852663406767007,0.10220554940789614,0.05714900657606688,-0.13529649317257153,t-Test,FDR correction BH,0.8287008343428173,False,control,10 µm sulforaphane,0.910482697962267,1.0349446408314849,Unpaired t-test
241,P0A7F9,1.9910074709651788,0.09358528287253856,27.582801619294795,27.04607793482718,0.3228800153975856,0.3372814659200957,0.5367236844676135,t-Test,FDR correction BH,0.8325179388279418,False,control,10 µm sulforaphane,1.4506743374393725,1.0287924426057553,Unpaired t-test
